ID de la compétence parente;ID;Nom abrégé;Description;Format de description;Valeurs du barème;configuration du barème;Type de règle de compétence (optionnelle);Règle d'objectif (optionnelle);Règle de paramétrage (optionnelle);IDs des compétences croisées associées;ID d'exportation (optionnel);Est un référentiel;Taxonomie
3.7.4.0.0.0;3.7.4.2.0.0;4.2 Comment analyser les activités d’une organisation ? ;"<h5>Sens et portée de l’étude</h5><p>Il s’agit de comprendre les spécificités de chaque activité et leurs contributions à la création de valeur dans les enjeux managériaux actuels. L’importance de chaque activité est fonction du contexte et des facteurs de contingence de l’organisation. Il n’existe pas de hiérarchie préétablie entre les activités d’une organisation. </p><p><h5>Savoirs associés</h5></p><p>* Marketing et vente : démarche marketing, marketing stratégique, marketing opérationnel, du marketing 1.0 au marketing actuel, spécificités du marketing des services. </p><p>* Production : organisation et pilotage (du taylorisme aux nouvelles formes d’organisation du travail) ; spécificités de la production de services ; « lean management » ; management de la qualité. </p><p>* Logistique : gestion des flux et des stocks, « supply chain management ». </p><p>* Information et communication interne : acteurs de la communication, principaux outils (système d’information, réseau social d’entreprise, cloud). - Recherche et développement : organisation intra et inter organisationnelle, innovation ouverte. </p><p>* Ressources humaines : recrutement, évolution de carrière, formation, communication, incitation, nouvelles formes d’organisation du travail, rétribution / contribution. </p><p>* Information et communication externe non </p>";1;;;;;;;;;
3.7.4.2.0.0;3.7.4.2.0.1;Identifier et caractériser les activités essentielles pour une organisation donnée. ;;1;;;;;;;;;
3.7.4.2.0.0;3.7.4.2.0.2;Expliquer les rôles de chaque activité, leurs évolutions, leurs interdépendances et la contribution aux objectifs et aux enjeux d’une organisation donnée. ;;1;;;;;;;;;
3.7.4.2.0.0;3.7.4.2.0.3;Repérer et analyser les moyens et les outils mis en œuvre par chaque activité. ;;1;;;;;;;;;
3.7.4.2.0.0;3.7.4.2.0.4;Analyser l’impact du numérique sur toutes les activités de l’organisation. ;;1;;;;;;;;;
3.7.4.2.0.0;3.7.4.2.0.5;Identifier les contributions des activités à des problématiques managériales actuelles. ;;1;;;;;;;;;
;4.0.0.0.0.0;AXE 4 : COMMUNICATION ET ENVIRONNEMENT NUMÉRIQUE ;;1;;;;;;;;;
4.7.4.2.0.0;4.7.4.2.0.1;"Produire et communiquer une information fiable et sécurisée ; ";;1;;;;;;;;;
4.7.4.2.0.0;4.7.4.2.0.2;"Maîtriser les ressources numériques de l’organisation ; ";;1;;;;;;;;;
4.7.4.2.0.0;4.7.4.2.0.3;"Adapter la communication au contexte ; ";;1;;;;;;;;;
4.7.4.2.0.0;4.7.4.2.0.4;"Utiliser une documentation ou une application informatique en langue étrangère ; - produire des méthodes utiles à l’organisation. ";;1;;;;;;;;;
4.0.0.0.0.0;4.8.0.0.0.0;UE 8 - SYSTÈME D’INFORMATION DE GESTION  ;;1;;;;;;;;;
4.8.0.0.0.0;4.8.1.0.0.0;1- Le système d’information : description et analyse (30 heures) ;;1;;;;;;;;;
4.8.1.0.0.0;4.8.1.1.0.0;1.1 Le rôle du système d’information dans les organisations ;<h5>Sens et portée de l’étude</h5><p>Le système d’information (SI) d’une organisation permet de collecter, produire, mémoriser et diffuser une information de qualité nécessaire aux acteurs.  </p><p><h5>Savoirs associés</h5></p><p>* Critères de qualité de l’information : accessibilité, exactitude, actualité, pertinence, exhaustivité. </p><p>* Nature et composantes du système d’information : </p>;1;;;;;;;;;
4.8.1.1.0.0;4.8.1.1.0.1;Analyser la qualité d’une information.  ;;1;;;;;;;;;
4.8.1.1.0.0;4.8.1.1.0.2;Repérer et mettre en œuvre des procédures de contrôle de la qualité d’une information. ;;1;;;;;;;;;
4.8.1.1.0.0;4.8.1.1.0.3;Mettre en évidence le rôle du système d’information dans une organisation.  ;;1;;;;;;;;;
4.8.1.1.0.0;4.8.1.1.0.4;Repérer les composantes du système d’information et leur rôle. ;;1;;;;;;;;;
4.8.1.1.0.0;4.8.1.1.0.5;Différencier les niveaux du système d’information. ;;1;;;;;;;;;
4.8.1.1.0.0;4.8.1.1.0.6;Repérer le rôle des différents acteurs et leurs responsabilités dans le fonctionnement du système d’information. ;;1;;;;;;;;;
4.8.1.1.0.0;4.8.1.1.0.7;Participer à l’identification des besoins en compétences numériques. ;;1;;;;;;;;;
4.8.1.0.0.0;4.8.1.3.0.0;1.3 La dimension technologique du système d’information ;<h5>Sens et portée de l’étude</h5><p>L’environnement numérique des organisations s’enrichit de nouveaux outils et devient accessible en dehors de l’organisation. L’utilisateur doit maîtriser son espace numérique de travail afin d’en appréhender les potentialités et les risques. L'appropriation par les différents acteurs de ces technologies et la maîtrise de leurs interactions contribuent à la performance du système d’information et donc de l’organisation. </p><p><h5>Savoirs associés</h5></p><p>* Les moyens d’accès aux SI : poste de travail fixe ou mobile, tablettes, smartphone, terminaux et autres périphériques. </p><p>* Localisation des données et des applications. </p><p>* Les serveurs : principes fonctionnels.  </p><p>* Réseaux publics et privés : internet/ intranet/ extranet. </p><p>* Modalités d’accès au réseau. </p><p>* Les services réseaux : l’informatique en nuage, services d’annuaire, de messagerie, Web, transfert de fichiers. </p>;1;;;;;;;;;
4.8.1.3.0.0;4.8.1.3.0.1;Maîtriser son espace numérique de travail.  ;;1;;;;;;;;;
4.8.1.3.0.0;4.8.1.3.0.2;Utiliser des outils numériques et des applications dans un contexte professionnel. ;;1;;;;;;;;;
4.8.1.3.0.0;4.8.1.3.0.3;Localiser les ressources. ;;1;;;;;;;;;
4.8.1.3.0.0;4.8.1.3.0.4;Se connecter au réseau de manière fiable. ;;1;;;;;;;;;
4.8.1.3.0.0;4.8.1.3.0.5;Utiliser les services réseaux présents dans l’espace numérique de travail. ;;1;;;;;;;;;
4.8.1.3.0.0;4.8.1.3.0.6;Collaborer à un diagnostic du système d’information. ;;1;;;;;;;;;
4.8.1.3.0.0;4.8.1.3.0.7;Identifier les besoins d’évolution du système d’information. ;;1;;;;;;;;;
4.8.1.3.0.0;4.8.1.3.0.8;Justifier les enjeux de la transition numérique d’une organisation. ;;1;;;;;;;;;
4.8.1.3.0.0;4.8.1.3.0.9;Analyser un contrat de prestations de services informatiques. ;;1;;;;;;;;;
4.8.0.0.0.0;4.8.2.0.0.0;2- La structuration et le traitement de l’information dans les organisations (140 heures) ;;1;;;;;;;;;
4.8.2.0.0.0;4.8.2.1.0.0;2.1 L’étude des processus de l’organisation ;;1;;;;;;;;;
4.8.2.1.0.0;4.8.2.1.1.0;2.1.1. L’approche du système d’information d’une organisation à travers ses processus ;<h5>Sens et portée de l’étude</h5><p>L’organisation peut se caractériser par un ensemble de processus métiers soutenus par des processus support, guidés par des processus de pilotage et ayant pour objectif de créer de la valeur.  </p><p>Le système d’information contribue à la qualité des processus par ses ressources et participe à la coordination entre les acteurs. </p><p>L’étude des processus peut conduire à leur reconfiguration lorsque leur contribution à la création de valeur pour l’organisation est remise en cause. </p><p><h5>Savoirs associés</h5></p><p>* Notion de processus. </p><p>* Typologie des processus : opérationnel ou métiers, de support, de pilotage.  </p><p>* Contribution du système d’information à la qualité des processus. </p><p>* Représentation d’un processus sous forme d’un schéma de flux.  </p><p>* Représentation d’un processus sous forme d’un </p>;1;;;;;;;;;
4.8.2.1.1.0;4.8.2.1.1.1;Identifier les processus clés de l’organisation et leurs caractéristiques. ;;1;;;;;;;;;
4.8.2.1.1.0;4.8.2.1.1.2;Classer les processus selon leur typologie. - Identifier les acteurs, les activités et les flux d'informations. ;;1;;;;;;;;;
4.8.2.1.1.0;4.8.2.1.1.3;Représenter un processus sous forme de schéma de flux et de schéma « événement-résultat ». - Améliorer, enrichir un processus en fonction de ;;1;;;;;;;;;
4.8.2.1.1.0;4.8.2.1.1.4;Corriger les dysfonctionnements d’un processus. ;;1;;;;;;;;;
4.8.2.1.0.0;4.8.2.1.2.0;2.1.2. Le lien entre processus et bases de données ;<h5>Sens et portée de l’étude</h5><p>Les activités des organisations se déroulent selon des processus plus ou moins automatisés. Les données utilisées et produites au cours de ces processus sont stockées dans une base de données accessible aux utilisateurs au travers d’applications et de progiciels. </p><p><h5>Savoirs associés</h5></p><p>* Prise en compte dans le schéma « évènements résultats » des actions d’un processus sur les tables de la base de données. </p><p>* Attribution des droits aux utilisateurs ou groupes d’utilisateurs sur les objets de la base en fonction des tâches réalisées par un acteur. </p>;1;;;;;;;;;
4.8.2.1.2.0;4.8.2.1.2.1;Identifier les recours à la base de données dans le déroulement des processus. ;;1;;;;;;;;;
4.8.2.1.2.0;4.8.2.1.2.2;Identifier les droits attribués aux utilisateurs ou groupes d’utilisateurs sur les objets de la base. ;;1;;;;;;;;;
4.8.2.0.0.0;4.8.2.2.0.0;2.2. Les progiciels au service des processus ;<h5>Sens et portée de l’étude</h5><p>Le système d’information contribue au bon déroulement des processus en fournissant un support sous la forme d’applications informatiques, de logiciels ou de progiciels. Leur connaissance et maîtrise concourent directement à la qualité de l’information produite et communiquée dans et hors de l’organisation. Ces outils permettent en outre d’assurer la traçabilité des opérations réalisées au sein des flux de travail (workflows). </p><p><h5>Savoirs associés</h5></p><p>* Progiciels métier : fonctionnalités, paramétrage, utilisation. </p><p>* Progiciels de gestion intégrés : fonctionnalités, paramétrage, utilisation. </p><p>* Flux de travail (workflow). </p><p>* Traçabilité des opérations. </p>;1;;;;;;;;;
4.8.2.2.0.0;4.8.2.2.0.1;Utiliser un progiciel pour participer aux processus de l’organisation. ;;1;;;;;;;;;
4.8.2.2.0.0;4.8.2.2.0.2;Identifier les paramètres à vérifier ou à modifier dans les progiciels. ;;1;;;;;;;;;
4.8.2.2.0.0;4.8.2.2.0.3;Interpréter et modifier un flux de travail (workflow). ;;1;;;;;;;;;
4.8.2.2.0.0;4.8.2.2.0.4;Vérifier et exploiter la trace des opérations réalisées. ;;1;;;;;;;;;
4.8.2.0.0.0;4.8.2.3.0.0;2.3. Les bases de données 2.3.1 L’organisation d’une base de données <h5>Sens et portée de l’étude</h5>;Une base de données relationnelle est un ensemble structuré de données accessibles via un système de gestion de base de données relationnelle (SGBDR). Elle est créée pour répondre aux besoins spécifiques d’une organisation et pour être partagée entre plusieurs applications, utilisateurs ou groupes d’utilisateurs. C’est une composante essentielle du système d’information de l’organisation. <p>La structure de la base de données est représentée sous la forme d’un schéma relationnel qui permet de mettre en évidence les relations entre les données. </p><p>Le champ de l’étude consiste à interpréter, à vérifier et à enrichir le schéma relationnel décrivant une base de données. </p><p><h5>Savoirs associés</h5></p><p>* Collecte et sélection des données. </p><p>* Dépendances fonctionnelles. </p><p>* Modèle relationnel. </p><p>* Normalisation des relations et schéma relationnel. </p>;1;;;;;;;;;
4.8.2.3.0.0;4.8.2.3.0.1;Interpréter un schéma relationnel. ;;1;;;;;;;;;
4.8.2.3.0.0;4.8.2.3.0.2;Vérifier les règles du modèle relationnel. ;;1;;;;;;;;;
4.8.2.3.0.0;4.8.2.3.0.3;Adapter un schéma relationnel à un besoin d’évolution d’une base de données. ;;1;;;;;;;;;
4.8.2.3.0.0;4.8.2.3.2.0;2.3.2 La manipulation des données de la base ;<h5>Sens et portée de l’étude</h5><p>Le système d’information doit fournir aux acteurs de l’organisation les moyens d’obtenir les informations dont ils ont besoin en s’assurant de leur actualité, de leur pertinence et de leur intégrité.    </p><p>L’interrogation et la mise à jour de la base de données sont réalisées à l’aide du langage de requête SQL.  </p><p><h5>Savoirs associés</h5></p><p>* Systèmes de gestion de bases de données relationnelles : tables et requêtes SQL. - Requêtes : projection, sélection, jointure, tri, regroupements, restriction sur les groupes, sousrequêtes, utilisation de fonctions. </p><p>* Requêtes de mise à jour des données de la base. </p><p>* Mise en place d’une contrainte d’intégrité référentielle. </p><p>* Importation et exportation de données. </p>;1;;;;;;;;;
4.8.2.3.2.0;4.8.2.3.2.1;Écrire des requêtes d’extraction de données en réponse à un besoin d’information. ;;1;;;;;;;;;
4.8.2.3.2.0;4.8.2.3.2.2;Écrire des requêtes de mise à jour de données. ;;1;;;;;;;;;
4.8.2.3.2.0;4.8.2.3.2.3;Implémenter un schéma relationnel dans un SGBDR. ;;1;;;;;;;;;
4.8.2.3.2.0;4.8.2.3.2.4;Extraire ou importer des informations d’une base de données.  ;;1;;;;;;;;;
4.8.2.0.0.0;4.8.2.4.0.0;2.4. La maîtrise du tableur ;;1;;;;;;;;;
4.8.2.4.0.0;4.8.2.4.1.0;2.4.1 L’automatisation de la résolution des problèmes de gestion ;<h5>Sens et portée de l’étude</h5><p>Le tableur est un outil de productivité qui facilite la résolution de problèmes de gestion.  </p><p>Sa connaissance par les professionnels de la gestion est indispensable puisqu’il permet d’automatiser des calculs répétitifs et de construire des indicateurs financiers ou de gestion. </p><p><h5>Savoirs associés</h5></p><p>* Découverte du tableur : le classeur, la feuille de calcul, la cellule et les types de données. </p><p>* Formules utilisant des fonctions logiques, de calculs appliqués aux nombres et aux dates, de recherche d’informations, et de manipulation de texte.  </p><p>* Éléments d’ergonomie (formatage des cellules, gestion de l’affichage, validation des données, formatage conditionnel et gestion des erreurs). </p>;1;;;;;;;;;
4.8.2.4.1.0;4.8.2.4.1.1;Automatiser des calculs en écrivant des formules.  ;;1;;;;;;;;;
4.8.2.4.1.0;4.8.2.4.1.2;Concevoir et modifier la structure d’un modèle de feuille de calcul. ;;1;;;;;;;;;
4.8.2.4.1.0;4.8.2.4.1.3;Contrôler l’adéquation entre le contexte d’un problème de gestion et le modèle créé. ;;1;;;;;;;;;
4.8.2.4.1.0;4.8.2.4.1.4;Mettre en place l'ergonomie d'une feuille de calcul. ;;1;;;;;;;;;
4.8.2.4.0.0;4.8.2.4.2.0;2.4.2. L’outil d’aide à la décision <h5>Sens et portée de l’étude</h5>;Le tableur permet aux décideurs des organisations d’élaborer des modèles de calcul et de simulation. Il est utilisé dans le processus de prise de décision afin de retraiter, de consolider, de synthétiser et d’analyser, un grand nombre d’informations généralement issues des extractions des bases de données.  <p>Une analyse périodique de données, un traitement répétitif, une mise en page spécifique ou une procédure peuvent également être automatisés grâce à une macro-commande. </p><p><h5>Savoirs associés</h5></p><p>* Tableaux et graphiques. </p><p>* Opérations de tris croisés. </p><p>* Agrégation et synthèse des données. </p><p>* Macro-fonctions et fonctions personnalisées. </p><p>* Exportation et importation de données. </p>;1;;;;;;;;;
